ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line,ball_destination,shot_name,Batsman,Bowler,out_type,match_id
8.2," Mujeeb to Christian, no run, googly that spins into the right-hander. Christian gets behind ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,,,Christian, Mujeeb,,201822
8.1," Mujeeb to Pant, out Bowled!! Through 'im! Carrom ball from round the wicket this, and it spins in to cleave Pant into two. He's trying to clip it through mid-wicket, doesn't have his head around this variation (or Mujeeb's stock ball?) and succumbs. Pant b Mujeeb 4(7) ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,out,out,,,mid-wicket,leave,Pant, Mujeeb,bowled,201822
7.6," Ashwin to Pant, 1 run, slow and very full outside off. There's turn here again. Pant opens the face of the bat and picks a single to point ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Full,off side,point,,Pant, Ashwin,,201822
7.5," Ashwin to Shreyas Iyer, 1 run, bowling slow here again. Skids on and is clipped around into the leg-side ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,,,,Shreyas Iyer, Ashwin,,201822
7.4," Ashwin to Pant, 1 run, skiddy ball that's been romped into the pads. Easy peasy. Turned round the corner ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,,,,Pant, Ashwin,,201822
7.3," Ashwin to Pant, no run, gets some turn here. Flighted on off-stump, hits the deck and spins away. But not enough. Pant could open the bat face and control the spin ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,off side,,,Pant, Ashwin,,201822
7.2," Ashwin to Shreyas Iyer, 1 run, skids on on off-stump and stays a bit low, Shreyas Iyer plays it off the back foot and runs it round the corner ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,off side,,,Shreyas Iyer, Ashwin,,201822
7.1," Ashwin to Pant, 1 run, starts with a slip. Slow and skidding on, Pant tucks that through mid-wicket ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,,slip,,Pant, Ashwin,,201822
6.6," Rajpoot to Shreyas Iyer, FOUR, beautifully sliced wide of backward point's leap and that's been let through by Mujeeb, who's running across from third man. Covers the ground, slides but can't stop the ball. Was almost in control but then wasn't ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,4,0,Full,wide,backward point,,Shreyas Iyer, Rajpoot,,201822
6.5," Rajpoot to Shreyas Iyer, FOUR, short ball sitting up, and Shreyas Iyer pulls it with authority through deep mid-wicket ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,4,0,Short,,mid-wicket,pull shot,Shreyas Iyer, Rajpoot,,201822
6.4," Rajpoot to Shreyas Iyer, no run, stays back and defends this back of a length delivery to mid-wicket ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,Back of Length,,mid-wicket,defend,Shreyas Iyer, Rajpoot,,201822
6.3," Rajpoot to Shreyas Iyer, no run, stretched on his front foot and defends to mid-off ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,mid-off,defend,Shreyas Iyer, Rajpoot,,201822
6.2," Rajpoot to Shreyas Iyer, no run, again. The ball's at him before he reacts. they appeal but there's no review. Who knows. High, the ball-tracking says ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,,,Shreyas Iyer, Rajpoot,,201822
6.1," Rajpoot to Shreyas Iyer, no run, a controlled outside edge off the back foot as Rajpoot is pace again. Beaten for pace more than anything ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,,edge,Shreyas Iyer, Rajpoot,,201822
5.6,"Andrew Tye to Shreyas Iyer, 5 runs, oh dear, that's runs on a platter. Shreyas Iyer waits for the leg cutter and nudges that away to mid-wicket, where Miller is in some hurry. He does well to run in all the way from the deep but gets rid of the ball in haste to try and stop the second. Aaaaand his aim's horrendous here. Spews it along the ground and in front of the wicket at the non-striker's, and that runs away. Past the bowler's hands but wait.. there's Finch backing up right next to the bowler. He'll field it, right? Nah. He lets it away too. Gee. The ball hits the boot and deflects away into oblivion",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,,,,,mid-wicket,cut shot,Shreyas Iyer,Andrew Tye,,201822
5.5," Andrew Tye to Pant, 1 run, cramps him for room with a shortish delivery and Pant arches back beautifully to tap that with a 135-degree bat to third man ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Short,,third man,ramp shot,Pant, Andrew Tye,,201822
5.4," Andrew Tye to Pant, no run, all cutters. Decking away, Pant reaches across and bunts it away ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,,cut shot,Pant, Andrew Tye,,201822
5.3,"Andrew Tye to Gambhir, out Caught by Finch!! They all want to go home. Gambhir is a bit early into tucking this seam-up delivery on a back of a length, and pops a leading edge to mid-off. Sticky Kotla? Certainly for Delhi, now. Gambhir c Finch b Andrew Tye 4(13)",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,out,out,Back of Length,,mid-off,edge,Gambhir,Andrew Tye,"Catch out , finch",201822
5.2," Andrew Tye to Gambhir, no run, knuckle ball perhaps that's been strewn across Gambhir. Patted awkwardly to cover ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,cover,,Gambhir, Andrew Tye,,201822
5.1," Andrew Tye to Gambhir, no run, fast leg break with extra bounce, and all Gambhir could do was be chained in his crease and tap it into the ground ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,,,Gambhir, Andrew Tye,,201822
4.6," Rajpoot to Gambhir, 1 run, pulls it round the corner and keeps strike to deep square leg ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,,deep square,pull shot,Gambhir, Rajpoot,,201822
4.5," Rajpoot to Maxwell, out Caught by Andrew Tye!! They're checking Rajpoot's front foot but he's fine. A bit of a sudden rush of blood from Maxwell, but he bats like that, doesn't he? Didn't read the cutter that was pitched on a back of a length, went for the mightly hack across the line and sliced it off the toe-end to deep mid-wicket. There were two other fielders running back from inside the ring but that was Tye's catch all the way. Maxwell c Andrew Tye b Rajpoot 12(10) [4s-1 6s-1] ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,out,out,Back of Length,,mid-wicket,cut shot,Maxwell, Rajpoot,"Catch out , andrew tye",201822
4.4," Rajpoot to Maxwell, no run, a bit taken aback by the pace there. Extra bounce on this cross-seam delivery, and Maxwell gets it off the inside half as he looks to work it around ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,,,Maxwell, Rajpoot,,201822
4.3," Rajpoot to Gambhir, 1 run, 139ks on a back of a length, Gambhir tucks it to backward square leg ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Back of Length,,square leg,,Gambhir, Rajpoot,,201822
4.3," Rajpoot to Gambhir, wide, now goes full throttle with pace and overdoes the short length. Flies across Gambhir, who was first interested in dragging the pull from outside off but then lugged out of it. Imagine if the length was alright and not too ambitious.. ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,wide,1,Full,wide,,wide,Gambhir, Rajpoot,,201822
4.2," Rajpoot to Gambhir, no run, cuts his fingers across the seam, so this fullish delivery is staying low. Gambhir keeps it out, closing the bat face to square leg ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,Full,,square leg,cut shot,Gambhir, Rajpoot,,201822
4.1," Rajpoot to Gambhir, no run, full ball, Gambhir checks the drive back at the bowler ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,Full,,,drive,Gambhir, Rajpoot,,201822
3.6," Andrew Tye to Maxwell, no run, another ramp and another fail. He's lost his balance this time as he goes for another pacy delivery that's been banged in. Misses it by a mile. No sound ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,,beaten,Maxwell, Andrew Tye,,201822
