ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,out_type,match_id
4.3," Shami to Manish Pandey, 1 run, in the airrrr, safe. Pandey checks the flick as Shami takes pace off. Bit of bounce too. Luckily it landed well in front of the attacking mid-on fielder ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Shami,1,0,,,mid-on,flick shot,,202137
4.2," Shami to Manish Pandey, 2 runs, Pandey swings across the line at this full delivery, aerial for a while but well wide of mid-on to the right. The thick outfield is no way letting that ball to touch the rope ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Shami,2,0,Full,wide,mid-on,,,202137
4.1," Shami to Manish Pandey, no run, short of length delivery outside off stump, Pandey defends ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Shami,0,0,Short,off side,,defend,,202137
3.6," Nathan Ellis to W Saha, no run, round off with a slower delivery just outside off stump, Saha defends to cover, think about a run but Manish Pandey isn't keen ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,W Saha, Nathan Ellis,0,0,,off side,cover,defend,,202137
3.5," Nathan Ellis to Manish Pandey, 1 run, slow, normal pace, slow, normal pace is the sequence before this ball, so it had to be slow now and Pandey also knew about it. Pulled this nicely but PBKS have a deep square leg ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Nathan Ellis,1,0,,,deep square,pull shot,,202137
3.4," Nathan Ellis to Manish Pandey, no run, beaten! He's mixing his slower balls with pacy ones. This is a full ball inviting the drive, but he got some outswing on this to beat Pandey on the outside edge ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Nathan Ellis,0,0,Full,,,edge,,202137
3.3," Nathan Ellis to Manish Pandey, no run, slower delivery on the off stump, Pandey defends ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Nathan Ellis,0,0,,off side,,defend,,202137
3.2," Nathan Ellis to W Saha, 1 run, pushed away to backward point, another good diving save from PBKS ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,W Saha, Nathan Ellis,1,0,Good,,backward point,push shot,,202137
3.1," Nathan Ellis to W Saha, no run, this is an interesting ball. Nathan Ellis charged in and then let out a slower delivery that never arrived. Saha was early on the flick and got hit on the front pad, appeal for LBW turned down because of height. Fielder has a shy at the striker's end as Saha ventures out, misses target but Bishnoi dives full length to save a certain four overthrows ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,W Saha, Nathan Ellis,0,0,Full,,,beaten,,202137
2.6," Shami to Manish Pandey, no run, pushed to point and it's a wicket-maiden from Shami. Ran in and just bowled simple stuff, no slower balls, no fancy stuff. Just hit the right zones and watch the pitch do its bit ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Shami,0,0,,,point,push shot,,202137
2.5," Shami to Manish Pandey, no run, plays the ill-advised wristy swipe across the line to a nip-backer but it was well down leg and safely escapes LBW ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Shami,0,0,,,,,,202137
2.4," Shami to Manish Pandey, no run, oh leading edge now as Pandey is surprised by what probably looked like the ball stopping on the batter. Checked defence, luckily the hands were soft on the handle ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Shami,0,0,,,defence,edge,,202137
2.3," Shami to Manish Pandey, no run, gee! Another very good testing length delivery just an inch outside off stump, Pandey defends ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Manish Pandey, Shami,0,0,Good,off side,,defend,,202137
2.2,"Shami to Williamson, out Bowled!! Now, now! Careful, SRH. PBKS aren't leaving this easy. Shami reaps the rewards for that lovely straight seam of his. Got this length ball out with a slightly wobble seam, the seam dances as it approaches the batter, lands on the pitch and cuts back in. Williamson was looking for a drive away from the body and that shot isn't easy with seam movement on these slow decks. The edge knocks the leg stump out of the groove. It's 10/2. Williamson b Shami 1(6)",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Williamson,Shami,out,out,Good,stump line,straight,edge,bowled,202137
2.1," Shami to Williamson, no run, good length delivery on the off stump, Williamson knocks it to leg ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Williamson, Shami,0,0,Good,off side,,,,202137
1.6," Arshdeep Singh to W Saha, FOUR, on the rise and what a good shot! Never give Saha width and allow him to play on the rise. Arshdeep Singh grimaces. He needlessly changed the angle to round the wicket when over the wicket was working so well. Neat drive with a high elbow and a pose for the cameras. Must have felt really good for Saha and SRH get the boundary they wanted ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,W Saha, Arshdeep Singh,4,0,Good,,,drive,,202137
1.5," Arshdeep Singh to Williamson, 1 run, short of length delivery outside off stump, Williamson punches with an angled bat and beats the dive at backward point ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Williamson, Arshdeep Singh,1,0,Short,off side,backward point,,,202137
1.4," Arshdeep Singh to W Saha, 1 run, shortish slower delivery this time, Saha pulls it through backward square leg ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,W Saha, Arshdeep Singh,1,0,Short,,square leg,pull shot,,202137
1.3," Arshdeep Singh to W Saha, no run, Saha will push at every ball literally. So good to see Arshdeep Singh spot that and bowl a tight line around off, Saha plays this off the inside half of the bat back to the bowler ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,W Saha, Arshdeep Singh,0,0,Good,,,push shot,,202137
1.2," Arshdeep Singh to W Saha, no run, outside edge but it rolls along the ground to Brar at short third man. Fullish and nipping away, Saha pushes away from the body and gets the edge ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,W Saha, Arshdeep Singh,0,0,Short,,short third man,edge,,202137
1.1," Arshdeep Singh to W Saha, 2 runs, short of length delivery outside off stump, Saha punches to sweeper cover, no timing and the outfield is anyway thick enough ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,W Saha, Arshdeep Singh,2,0,Short,off side,sweeper,,,202137
0.6," Shami to Williamson, no run, loud shout of ""no"" to Saha after tucking this short of length delivery to short mid-wicket ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Williamson, Shami,0,0,Short,,mid-wicket,,,202137
0.5," Shami to Williamson, no run, soft appeal for LBW, missing leg easily. Nip-backer from good length, Williamson looking to play leg-side and missing the ball completely ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Williamson, Shami,0,0,Good,,,beaten,,202137
0.4," Shami to Williamson, no run, good length delivery on the off stump, solid defence from Williamson ",2nd Inns,37th,Sunrisers Hyderabad,Punjab Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Wriddhiman Saha(w), Kane Williamson(c), Manish Pandey, Kedar Jadhav, Abdul Samad, Jason Holder, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed","Punjab Kings (Playing XI): KL Rahul(w/c), Mayank Agarwal, Chris Gayle, Aiden Markram, Nicholas Pooran, Deepak Hooda, Ravi Bishnoi, Mohammed Shami, Harpreet Brar, Arshdeep Singh, Nathan Ellis",,,IPL,2021,"Sharjah Cricket Stadium,Sharjah","Sep 25,2021",Sunrisers Hyderabad have won the toss and have opted to field,Punjab Kings won by 5 runs,Jason Holder,SRH,field,SRH,PBKS,Williamson, Shami,0,0,Good,off side,defence,,,202137
