ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
6.1," Rahul Chahar to Ishan Kishan, 1 run, goes back and pats the googly into the off-side for a single. Waited for it to turn away before patting it down with soft hands ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Rahul Chahar,1,0,undefined,undefined,off-side,,,
5.6," Nathan Ellis to Green, out Caught by Rahul Chahar!! The struggle ends for Cam Green. His bat swings would have made a perfect Geometry lesson tonight. Especially to find the angles at which he swung his bat. To all corners. But no dice! The back of the hand slower short delivery by Nathan Ellis, Green looks to slam the pull to the longest part of the ground, and instead hits it flat down the throat of Rahul Chahar at deep mid-wicket. Is this a blessing in disguise for Mumbai? Only time will tell. Green c Rahul Chahar b Nathan Ellis 23(18) [4s-4] ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Nathan Ellis,out,out,Back of Length,undefined,mid-wicket,pull shot,,"Catch out , rahul chahar"
5.5," Nathan Ellis to Green, 2 runs, yorker length on the stumps, Green squeezes it off the toe end to the right of deep square ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Nathan Ellis,2,0,yorker,stump line,deep square,,,
5.4," Nathan Ellis to Ishan Kishan, 1 run, shimmies down the wicket and punches the 133ks length delivery to the right of cover ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Nathan Ellis,1,0,Good,undefined,cover,,,
5.3," Nathan Ellis to Green, 1 run, still not finding the timing is Cam Green. Looks to heave the back of a length delivery and gets it off the thick inside edge to deep backward square leg ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Nathan Ellis,1,0,Back of Length,undefined,deep backward square,edge,,
5.2," Nathan Ellis to Ishan Kishan, 1 run, full and wide of off, Ishan Kishan pushes the drive off the inside half wide of cover for a quick single ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Nathan Ellis,1,0,Full,wide,cover,cover drive,,
5.1," Nathan Ellis to Ishan Kishan, no run, 136ks back of a length outside off, Ishan Kishan opens the bat face and punches to backward point ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Nathan Ellis,0,0,Back of Length,off side,backward point,,,
4.6," Rishi Dhawan to Green, FOUR, 132ks back of a length just outside off, Green advances and punches it off the top half to the left of backward point. There was just enough pace on it and all Green needed to do was hit the gap... ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Rishi Dhawan,4,0,Back of Length,off side,backward point,,,
4.5," Rishi Dhawan to Green, no run, and Cam Green keeps missing! He swings hard at a back of a length delivery and gets nothing. Past the outside edge for the umpteenth time ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Rishi Dhawan,0,0,Back of Length,undefined,,edge,,
4.4," Rishi Dhawan to Ishan Kishan, 1 run, 131ks full outside off, Ishan Kishan toe-ends the drive to the left of mid-off for a quick single ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Rishi Dhawan,1,0,Full,off side,mid-off,off drive,,
4.3," Rishi Dhawan to Ishan Kishan, SIX, doesn't matter where the keeper is standing as long as I get my slot balls says Ishan Kishan. Clears his front leg, gets under the fullish delivery and sends it flat over long-on ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Rishi Dhawan,6,0,Slot,undefined,keeper,,,
4.2," Rishi Dhawan to Ishan Kishan, no run, 133ks back of a length outside off, Ishan Kishan slaps flat and straight, gets it off the cue end to the right of the bowler ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Rishi Dhawan,0,0,Back of Length,off side,straight,,,
4.1," Rishi Dhawan to Ishan Kishan, SIX, gone into the stands! 131ks length ball, Ishan Kishan comes dancing down the wicket and clubs it many-a-mile over long-on. Clean as a whistle... ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Rishi Dhawan,6,0,Good,undefined,long-on,,,
3.6," Sam Curran to Green, FOUR, 130ks hit-me. Sat up nicely in line with the stumps, Green clears his front leg and swipes it over mid-wicket for a one-bounce boundary ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Sam Curran,4,0,undefined,undefined,mid-wicket,,,
3.5," Sam Curran to Green, no run, blind swing at a 130ks away-going length delivery, no feet and Green only succeeds in swishing thin air ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Sam Curran,0,0,Good,undefined,,,,
3.4," Sam Curran to Green, FOUR, 133ks short and wide of off, Green throws his hands on the cut and slices it off the top-edge over short third ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Sam Curran,4,0,Short,wide,,edge,,
3.3," Sam Curran to Ishan Kishan, 1 run, 133ks full at the pads, Ishan Kishan heaves and gets it off the thick inside edge to deep backward square leg ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Sam Curran,1,0,Full,undefined,deep backward square,edge,,
3.2," Sam Curran to Ishan Kishan, no run, 130ks back of a length outside off, Ishan Kishan opens the bat face and steers it to backward point ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Sam Curran,0,0,Back of Length,off side,backward point,,,
3.1," Sam Curran to Ishan Kishan, no run, 130ks length on off, punched back to the right of the bowler ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Ishan Kishan, Sam Curran,0,0,Good,off side,,,,
2.6," Rishi Dhawan to Green, no run, confusion but all ends well. Slower length ball outside off, Green mistimes the drive to mid-off and calls for a quick single, takes a few strides down the track and then rushes back on sensing the danger. Thankfully for MI, he had enough time to turn back and rush to the crease ",2nd Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,MI,PBKS,Green, Rishi Dhawan,0,0,Good,off side,mid-off,off drive,,
